"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"316",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg","","","","","The other person is likely mistaken","Very uncomfortable"
"317",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","7","Neg","","","","","The other person is likely mistaken","Mildly uncomfortable"
"318",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos","","","","","The other person is clearly mistaken","Extremely uncomfortable"
"319",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","1","Neg","","","","","The other person is clearly mistaken","Extremely uncomfortable"
"320",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos","","","","","The other person is likely mistaken","Very uncomfortable"
"321",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","9","Neg","","","","","The other person is clearly mistaken","Extremely uncomfortable"
"322",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos","","","","","Maybe neither of us needs to be mistaken","Very comfortable"
"323",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","5","Neg","","","","","The other person is maybe mistaken","Mildly uncomfortable"
"324",81,"United Kingdom","English","Cantonese","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","2","Pos","","","","","Maybe neither of us needs to be mistaken","Mildly comfortable"
"325",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","1","NULL","none","none","Somewhat right","Definitely no correct answer","Most of them would disagree with me","A little easy","",""
"326",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","2","NULL","none","none","Somewhat right","Maybe no correct answer","Most of them would disagree with me","A little difficult","",""
"327",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","5","Neg","Wrong","Probably no correct answer","Some of them would agree with me","Somewhat easy","",""
"328",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","4","Pos","Very right","Probably there is a correct answer","Almost everyone would agree with me","Very easy","",""
"329",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"330",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","10","Pos","Right","Probably no correct answer","Most of them would agree with me","Somewhat easy","",""
"331",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","2","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"332",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","3","Neg","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy","",""
"333",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","9","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"334",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","6","Pos","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy","",""
"335",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","7","Neg","Right","Probably no correct answer","Most of them would agree with me","Very easy","",""
"336",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","B","8","Pos","Somewhat right","Definitely no correct answer","Almost everyone would agree with me","Very easy","",""
"337",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","6","none","Somewhat wrong","Maybe no correct answer","Some of them would agree with me","Somewhat difficult","",""
"338",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","12","none","Very wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat easy","",""
"339",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","1","none","Somewhat wrong","Probably no correct answer","Some of them would agree with me","A little difficult","",""
"340",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","10","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"341",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","Very difficult","",""
"342",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"343",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"344",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Somewhat right","Probably no correct answer","Some of them would agree with me","Somewhat easy","",""
"345",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Very wrong","Maybe there is a correct answer","Some of them would agree with me","Somewhat easy","",""
"346",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Wrong","Maybe there is a correct answer","Most of them would agree with me","A little easy","",""
"347",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","11","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy","",""
"348",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Very right","Definitely there is a correct answer","Most of them would agree with me","Very easy","",""
"349",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","13","none","Very right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy","",""
"350",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","14","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","Very difficult","",""
"351",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase2","test","B","4","Pos","","","","","Neither of us needs to be mistaken","Very comfortable"
"352",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase2","test","B","1","Neg","","","","","The other person is clearly mistaken","Extremely uncomfortable"
"353",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase2","test","B","3","Neg","","","","","Probably neither of us needs to be mistaken","Mildly uncomfortable"
"354",82,"UK","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase2","test","B","2","Pos","","","","","Neither of us needs to be mistaken","Extremely comfortable"
